Group_ID,Tool,Matched_Variant_Count,Group_Mean_Avg_Iteration_Runtime,Fastest_Param_1,Fastest_Param_2,Fastest_Avg_Iteration_Runtime,Slowest_Param_1,Slowest_Param_2,Slowest_Avg_Iteration_Runtime,Runtime_Range,Slowdown_Percentage_Slowest_vs_Fastest,Param_3,Param_4,Param_5,Param_6,Param_7,Param_8,Filename__P1_0__P2_2000,RowCount__P1_0__P2_2000,AvgIter__P1_0__P2_2000,DeltaFromGroupMean__P1_0__P2_2000,DeltaFromFastest__P1_0__P2_2000,PctDeltaFromFastest__P1_0__P2_2000,PctDeltaFromGroupMean__P1_0__P2_2000,Filename__P1_0__P2_4000,RowCount__P1_0__P2_4000,AvgIter__P1_0__P2_4000,DeltaFromGroupMean__P1_0__P2_4000,DeltaFromFastest__P1_0__P2_4000,PctDeltaFromFastest__P1_0__P2_4000,PctDeltaFromGroupMean__P1_0__P2_4000,Filename__P1_2000__P2_2000,RowCount__P1_2000__P2_2000,AvgIter__P1_2000__P2_2000,DeltaFromGroupMean__P1_2000__P2_2000,DeltaFromFastest__P1_2000__P2_2000,PctDeltaFromFastest__P1_2000__P2_2000,PctDeltaFromGroupMean__P1_2000__P2_2000,Filename__P1_2000__P2_4000,RowCount__P1_2000__P2_4000,AvgIter__P1_2000__P2_4000,DeltaFromGroupMean__P1_2000__P2_4000,DeltaFromFastest__P1_2000__P2_4000,PctDeltaFromFastest__P1_2000__P2_4000,PctDeltaFromGroupMean__P1_2000__P2_4000
21,Phaserr,4,0.1003345105484163,2000.0,2000.0,0.08788639093589747,0.0,2000.0,0.1177300519871795,0.029843661051282028,33.957090208709765,0.0,2000.0,0.1,110.0,0.5,0.5,p_0.00_2000.00_0.00_2000.00_0.1000_110.00_0.50_0.50.smt2,1,0.1177300519871795,0.017395541438763193,0.029843661051282028,33.957090208709765,17.337545520161772,p_0.00_4000.00_0.00_2000.00_0.1000_110.00_0.50_0.50.smt2,1,0.09716407749411768,-0.0031704330542986214,0.009277686558220213,10.556454144290859,-3.1598629793173036,p_2000.00_2000.00_0.00_2000.00_0.1000_110.00_0.50_0.50.smt2,1,0.08788639093589747,-0.012448119612518835,0.0,0.0,-12.40661816605166,p_2000.00_4000.00_0.00_2000.00_0.1000_110.00_0.50_0.50.smt2,1,0.09855752177647059,-0.001776988771945709,0.010671130840573126,12.141960463886189,-1.771064374792784
22,Phaserr,4,0.10139781127914782,2000.0,2000.0,0.08624506835897437,0.0,2000.0,0.12324822062820513,0.03700315226923076,42.90465875128538,0.0,2000.0,0.1,110.0,0.5,1.0,p_0.00_2000.00_0.00_2000.00_0.1000_110.00_0.50_1.00.smt2,1,0.12324822062820513,0.021850409349057312,0.03700315226923076,42.90465875128538,21.54919230840517,p_0.00_4000.00_0.00_2000.00_0.1000_110.00_0.50_1.00.smt2,1,0.0979019329529412,-0.003495878326206625,0.011656864593966823,13.515978148974185,-3.4476861799141645,p_2000.00_2000.00_0.00_2000.00_0.1000_110.00_0.50_1.00.smt2,1,0.08624506835897437,-0.015152742920173448,0.0,0.0,-14.943856015252639,p_2000.00_4000.00_0.00_2000.00_0.1000_110.00_0.50_1.00.smt2,1,0.09819602317647058,-0.003201788102677239,0.01195095481749621,13.856971818670527,-3.1576501132383687
23,Phaserr,4,0.09280226211511752,2000.0,2000.0,0.07854715231944447,0.0,2000.0,0.11462175735897435,0.03607460503952989,45.927323873967566,0.0,2000.0,0.1,110.0,1.0,0.5,p_0.00_2000.00_0.00_2000.00_0.1000_110.00_1.00_0.50.smt2,1,0.11462175735897435,0.021819495243856832,0.03607460503952989,45.927323873967566,23.511813986592927,p_0.00_4000.00_0.00_2000.00_0.1000_110.00_1.00_0.50.smt2,1,0.09078175110256413,-0.0020205110125533915,0.012234598783119666,15.576120103454052,-2.1772217255297375,p_2000.00_2000.00_0.00_2000.00_0.1000_110.00_1.00_0.50.smt2,1,0.07854715231944447,-0.014255109795673057,0.0,0.0,-15.360735256636481,p_2000.00_4000.00_0.00_2000.00_0.1000_110.00_1.00_0.50.smt2,1,0.08725838767948717,-0.005543874435630355,0.008711235360042702,11.090453444594479,-5.97385700442668
24,Phaserr,4,0.09130654064182692,2000.0,2000.0,0.07742725744444447,0.0,2000.0,0.11242761093055553,0.035000353486111066,45.20417568867719,0.0,2000.0,0.1,110.0,1.0,1.0,p_0.00_2000.00_0.00_2000.00_0.1000_110.00_1.00_1.00.smt2,1,0.11242761093055553,0.021121070288728616,0.035000353486111066,45.20417568867719,23.13204524041862,p_0.00_4000.00_0.00_2000.00_0.1000_110.00_1.00_1.00.smt2,1,0.08858088524358972,-0.0027256553982372006,0.01115362779914525,14.405298815017684,-2.985169933147808,p_2000.00_2000.00_0.00_2000.00_0.1000_110.00_1.00_1.00.smt2,1,0.07742725744444447,-0.01387928319738245,0.0,0.0,-15.200754622637014,p_2000.00_4000.00_0.00_2000.00_0.1000_110.00_1.00_1.00.smt2,1,0.08679040894871796,-0.004516131693108952,0.009363151504273498,12.092836312834324,-4.946120684633782
25,Phaserr,4,0.10042855328306938,2000.0,2000.0,0.08814198420512821,0.0,2000.0,0.11823861511538457,0.030096630910256356,34.145624450901906,0.0,2000.0,0.1,2582.5,0.5,0.5,p_0.00_2000.00_0.00_2000.00_0.1000_2582.50_0.50_0.50.smt2,1,0.11823861511538457,0.01781006183231519,0.030096630910256356,34.145624450901906,17.734061927702466,p_0.00_4000.00_0.00_2000.00_0.1000_2582.50_0.50_0.50.smt2,1,0.09666306955294117,-0.003765483730128208,0.008521085347812957,9.667453512258453,-3.749415486962917,p_2000.00_2000.00_0.00_2000.00_0.1000_2582.50_0.50_0.50.smt2,1,0.08814198420512821,-0.012286569077941165,0.0,0.0,-12.23413927243387,p_2000.00_4000.00_0.00_2000.00_0.1000_2582.50_0.50_0.50.smt2,1,0.09867054425882356,-0.0017580090242458185,0.010528560053695346,11.945000045826948,-1.7505071683056797
26,Phaserr,4,0.09565792069208143,2000.0,2000.0,0.0875721677179487,0.0,4000.0,0.0990131946823529,0.011441026964404188,13.064683977280655,0.0,2000.0,0.1,2582.5,0.5,1.0,p_0.00_2000.00_0.00_2000.00_0.1000_2582.50_0.50_1.00.smt2,1,0.09734211989743588,0.001684199205354453,0.009769952179487174,11.156458078043823,1.760647935026536,p_0.00_4000.00_0.00_2000.00_0.1000_2582.50_0.50_1.00.smt2,1,0.0990131946823529,0.003355273990271468,0.011441026964404188,13.064683977280655,3.507575709357038,p_2000.00_2000.00_0.00_2000.00_0.1000_2582.50_0.50_1.00.smt2,1,0.0875721677179487,-0.00808575297413272,0.0,0.0,-8.452779357561408,p_2000.00_4000.00_0.00_2000.00_0.1000_2582.50_0.50_1.00.smt2,1,0.09870420047058823,0.0030462797785067997,0.01113203275263952,12.711838752802631,3.184555713177833
27,Phaserr,4,0.08433211724732906,2000.0,2000.0,0.07768495019444444,0.0,2000.0,0.08869222552564104,0.011007275331196609,14.169121951736518,0.0,2000.0,0.1,2582.5,1.0,0.5,p_0.00_2000.00_0.00_2000.00_0.1000_2582.50_1.00_0.50.smt2,1,0.08869222552564104,0.004360108278311986,0.011007275331196609,14.169121951736518,5.170163421279546,p_0.00_4000.00_0.00_2000.00_0.1000_2582.50_1.00_0.50.smt2,1,0.08693568592307689,0.0026035686757478332,0.009250735728632456,11.908015266120378,3.08728010244554,p_2000.00_2000.00_0.00_2000.00_0.1000_2582.50_1.00_0.50.smt2,1,0.07768495019444444,-0.006647167052884623,0.0,0.0,-7.882129928494294,p_2000.00_4000.00_0.00_2000.00_0.1000_2582.50_1.00_0.50.smt2,1,0.08401560734615383,-0.00031650990117522426,0.0063306571517093985,8.149142318896832,-0.37531359523082375
28,Phaserr,4,0.08187437487473291,2000.0,2000.0,0.07737809383333333,2000.0,4000.0,0.086411742474359,0.009033648641025668,11.674684905631661,0.0,2000.0,0.1,2582.5,1.0,1.0,p_0.00_2000.00_0.00_2000.00_0.1000_2582.50_1.00_1.00.smt2,1,0.07771433431944444,-0.004160040555288472,0.00033624048611111124,0.43454221919106495,-5.0810043577777515,p_0.00_4000.00_0.00_2000.00_0.1000_2582.50_1.00_1.00.smt2,1,0.0859933288717949,0.004118953997061983,0.008615235038461566,11.133945812904287,5.030821918779774,p_2000.00_2000.00_0.00_2000.00_0.1000_2582.50_1.00_1.00.smt2,1,0.07737809383333333,-0.004496281041399583,0.0,0.0,-5.491682896240556,p_2000.00_4000.00_0.00_2000.00_0.1000_2582.50_1.00_1.00.smt2,1,0.086411742474359,0.004537367599626085,0.009033648641025668,11.674684905631661,5.541865335238551
29,Phaserr,4,0.09341024908239065,2000.0,2000.0,0.08748954837179489,2000.0,4000.0,0.0992977198352941,0.011808171463499217,13.496665239737329,0.0,2000.0,0.1,5055.0,0.5,0.5,p_0.00_2000.00_0.00_2000.00_0.1000_5055.00_0.50_0.50.smt2,1,0.08762066248717948,-0.005789586595211171,0.0001311141153845924,0.14986260396203085,-6.198020722656014,p_0.00_4000.00_0.00_2000.00_0.1000_5055.00_0.50_0.50.smt2,1,0.0992330656352941,0.005822816552903454,0.011743517263499217,13.422765898383727,6.233594932144496,p_2000.00_2000.00_0.00_2000.00_0.1000_5055.00_0.50_0.50.smt2,1,0.08748954837179489,-0.005920700710595764,0.0,0.0,-6.338384458619233,p_2000.00_4000.00_0.00_2000.00_0.1000_5055.00_0.50_0.50.smt2,1,0.0992977198352941,0.005887470752903454,0.011808171463499217,13.496665239737329,6.302810249130722
30,Phaserr,4,0.09359566555788083,2000.0,2000.0,0.08674973726923077,0.0,4000.0,0.10127704334117647,0.014527306071945703,16.746224863897528,0.0,2000.0,0.1,5055.0,0.5,1.0,p_0.00_2000.00_0.00_2000.00_0.1000_5055.00_0.50_1.00.smt2,1,0.08813498025641024,-0.005460685301470591,0.001385242987179472,1.5968267233828306,-5.834335670270574,p_0.00_4000.00_0.00_2000.00_0.1000_5055.00_0.50_1.00.smt2,1,0.10127704334117647,0.00768137778329564,0.014527306071945703,16.746224863897528,8.206980245837743,p_2000.00_2000.00_0.00_2000.00_0.1000_5055.00_0.50_1.00.smt2,1,0.08674973726923077,-0.006845928288650063,0.0,0.0,-7.314364664052149,p_2000.00_4000.00_0.00_2000.00_0.1000_5055.00_0.50_1.00.smt2,1,0.09822090136470586,0.004625235806825029,0.011471164095475092,13.223283962087335,4.941720088484995
31,Phaserr,4,0.08534988559962606,2000.0,2000.0,0.07841380568055553,0.0,2000.0,0.08955534106410258,0.01114153538354705,14.20864003073102,0.0,2000.0,0.1,5055.0,1.0,0.5,p_0.00_2000.00_0.00_2000.00_0.1000_5055.00_1.00_0.50.smt2,1,0.08955534106410258,0.0042054554644765235,0.01114153538354705,14.20864003073102,4.927312362437365,p_0.00_4000.00_0.00_2000.00_0.1000_5055.00_1.00_0.50.smt2,1,0.08609591043589744,0.0007460248362713834,0.007682104755341909,9.796877843982593,0.8740783084009804,p_2000.00_2000.00_0.00_2000.00_0.1000_5055.00_1.00_0.50.smt2,1,0.07841380568055553,-0.006936079919070526,0.0,0.0,-8.126642315149061,p_2000.00_4000.00_0.00_2000.00_0.1000_5055.00_1.00_0.50.smt2,1,0.08733448521794869,0.0019845996183226328,0.008920679537393159,11.376414471878187,2.325251644310731
32,Phaserr,4,0.08264959407692307,2000.0,2000.0,0.077674189875,2000.0,4000.0,0.0887057123461538,0.011031522471153812,14.202301290694747,0.0,2000.0,0.1,5055.0,1.0,1.0,p_0.00_2000.00_0.00_2000.00_0.1000_5055.00_1.00_1.00.smt2,1,0.07788192145833335,-0.004767672618589722,0.0002077315833333565,0.2674396523061986,-5.768537246719428,p_0.00_4000.00_0.00_2000.00_0.1000_5055.00_1.00_1.00.smt2,1,0.08633655262820514,0.0036869585512820657,0.008662362753205144,11.152176504377278,4.460951795904242,p_2000.00_2000.00_0.00_2000.00_0.1000_5055.00_1.00_1.00.smt2,1,0.077674189875,-0.004975404201923078,0.0,0.0,-6.019877359944931,p_2000.00_4000.00_0.00_2000.00_0.1000_5055.00_1.00_1.00.smt2,1,0.0887057123461538,0.006056118269230734,0.011031522471153812,14.202301290694747,7.327462810760117
33,Phaserr,4,0.09454670153672701,2000.0,2000.0,0.08704180716666665,2000.0,4000.0,0.10023668541176473,0.013194878245098074,15.159242063796622,0.0,2000.0,0.1,7527.5,0.5,0.5,p_0.00_2000.00_0.00_2000.00_0.1000_7527.50_0.50_0.50.smt2,1,0.09069541847435897,-0.0038512830623680383,0.003653611307692317,4.197536134212407,-4.073418744145182,p_0.00_4000.00_0.00_2000.00_0.1000_7527.50_0.50_0.50.smt2,1,0.10021289509411767,0.005666193557390661,0.013171087927451017,15.131910005304885,5.993010295752738,p_2000.00_2000.00_0.00_2000.00_0.1000_7527.50_0.50_0.50.smt2,1,0.08704180716666665,-0.007504894370060355,0.0,0.0,-7.937764351456568,p_2000.00_4000.00_0.00_2000.00_0.1000_7527.50_0.50_0.50.smt2,1,0.10023668541176473,0.0056899838750377185,0.013194878245098074,15.159242063796622,6.018172799848997
34,Phaserr,4,0.09272978477420814,2000.0,2000.0,0.08795079376923076,0.0,4000.0,0.09767770974117647,0.009726915971945707,11.059497652139019,0.0,2000.0,0.1,7527.5,0.5,1.0,p_0.00_2000.00_0.00_2000.00_0.1000_7527.50_0.50_1.00.smt2,1,0.0884512826923077,-0.004278502081900434,0.0005004889230769416,0.5690556066954289,-4.61394587760378,p_0.00_4000.00_0.00_2000.00_0.1000_7527.50_0.50_1.00.smt2,1,0.09767770974117647,0.004947924966968331,0.009726915971945707,11.059497652139019,5.335852961393422,p_2000.00_2000.00_0.00_2000.00_0.1000_7527.50_0.50_1.00.smt2,1,0.08795079376923076,-0.004778991004977376,0.0,0.0,-5.1536742122436205,p_2000.00_4000.00_0.00_2000.00_0.1000_7527.50_0.50_1.00.smt2,1,0.09683935289411763,0.004109568119909493,0.008888559124886869,10.106286417617866,4.431767128453994
35,Phaserr,4,0.08423540471768162,2000.0,2000.0,0.0791485184861111,0.0,2000.0,0.0878532522051282,0.008704733719017102,10.997974296315602,0.0,2000.0,0.1,7527.5,1.0,0.5,p_0.00_2000.00_0.00_2000.00_0.1000_7527.50_1.00_0.50.smt2,1,0.0878532522051282,0.0036178474874465766,0.008704733719017102,10.997974296315602,4.294925037247626,p_0.00_4000.00_0.00_2000.00_0.1000_7527.50_1.00_0.50.smt2,1,0.08559934619230768,0.0013639414746260542,0.00645082770619658,8.150282316817545,1.6192021385750557,p_2000.00_2000.00_0.00_2000.00_0.1000_7527.50_1.00_0.50.smt2,1,0.0791485184861111,-0.0050868862315705254,0.0,0.0,-6.038893323560837,p_2000.00_4000.00_0.00_2000.00_0.1000_7527.50_1.00_0.50.smt2,1,0.08434050198717949,0.00010509726949786691,0.005191983501068392,6.559798718126955,0.12476614773812113
36,Phaserr,4,0.08234565667975427,0.0,2000.0,0.07682853288888888,0.0,4000.0,0.08772525562820513,0.010896722739316245,14.183171706630562,0.0,2000.0,0.1,7527.5,1.0,1.0,p_0.00_2000.00_0.00_2000.00_0.1000_7527.50_1.00_1.00.smt2,1,0.07682853288888888,-0.005517123790865386,0.0,0.0,-6.699957245251821,p_0.00_4000.00_0.00_2000.00_0.1000_7527.50_1.00_1.00.smt2,1,0.08772525562820513,0.005379598948450859,0.010896722739316245,14.183171706630562,6.5329480210138415,p_2000.00_2000.00_0.00_2000.00_0.1000_7527.50_1.00_1.00.smt2,1,0.07742641362499997,-0.004919243054754302,0.0005978807361110838,0.7782014228694855,-5.973894984996532,p_2000.00_4000.00_0.00_2000.00_0.1000_7527.50_1.00_1.00.smt2,1,0.08740242457692309,0.005056767897168815,0.010573891688034201,13.762974887632431,6.1409042092344945
37,Phaserr,4,0.09783280182733786,2000.0,2000.0,0.08644276121794874,0.0,2000.0,0.10842991353846156,0.02198715232051282,25.435504385470125,0.0,2000.0,0.1,10000.0,0.5,0.5,p_0.00_2000.00_0.00_2000.00_0.1000_10000.00_0.50_0.50.smt2,1,0.10842991353846156,0.010597111711123694,0.02198715232051282,25.435504385470125,10.831859573874022,p_0.00_4000.00_0.00_2000.00_0.1000_10000.00_0.50_0.50.smt2,1,0.09875975511764705,0.0009269532903091876,0.012316993899698314,14.248727974622874,0.94748721593923,p_2000.00_2000.00_0.00_2000.00_0.1000_10000.00_0.50_0.50.smt2,1,0.08644276121794874,-0.011390040609389127,0.0,0.0,-11.64235348129052,p_2000.00_4000.00_0.00_2000.00_0.1000_10000.00_0.50_0.50.smt2,1,0.09769877743529412,-0.00013402439204374117,0.011256016217345385,13.021352000736663,-0.13699330852271485
38,Phaserr,4,0.09909283755324283,2000.0,2000.0,0.08507825374358975,0.0,2000.0,0.11591091312820513,0.03083265938461538,36.24035288446253,0.0,2000.0,0.1,10000.0,0.5,1.0,p_0.00_2000.00_0.00_2000.00_0.1000_10000.00_0.50_1.00.smt2,1,0.11591091312820513,0.016818075574962302,0.03083265938461538,36.24035288446253,16.97203954415566,p_0.00_4000.00_0.00_2000.00_0.1000_10000.00_0.50_1.00.smt2,1,0.09759178323529412,-0.0015010543179487107,0.012513529491704367,14.70825850447971,-1.5147959782080016,p_2000.00_2000.00_0.00_2000.00_0.1000_10000.00_0.50_1.00.smt2,1,0.08507825374358975,-0.014014583809653078,0.0,0.0,-14.142882730674664,p_2000.00_4000.00_0.00_2000.00_0.1000_10000.00_0.50_1.00.smt2,1,0.09779040010588234,-0.0013024374473604855,0.012712146362292592,14.941710487623158,-1.3143608352729657
39,Phaserr,4,0.08999667453739317,2000.0,2000.0,0.07837781627777776,0.0,2000.0,0.10509954973076925,0.02672173345299149,34.09349063552288,0.0,2000.0,0.1,10000.0,1.0,0.5,p_0.00_2000.00_0.00_2000.00_0.1000_10000.00_1.00_0.50.smt2,1,0.10509954973076925,0.01510287519337608,0.02672173345299149,34.09349063552288,16.781592509955367,p_0.00_4000.00_0.00_2000.00_0.1000_10000.00_1.00_0.50.smt2,1,0.08803322351282053,-0.0019634510245726405,0.009655407235042768,12.319056199299007,-2.1816928621699643,p_2000.00_2000.00_0.00_2000.00_0.1000_10000.00_1.00_0.50.smt2,1,0.07837781627777776,-0.011618858259615408,0.0,0.0,-12.910319541626874,p_2000.00_4000.00_0.00_2000.00_0.1000_10000.00_1.00_0.50.smt2,1,0.08847610862820512,-0.0015205659091880458,0.010098292350427363,12.8841205713593,-1.689580106158543
40,Phaserr,4,0.08663005713595084,2000.0,2000.0,0.07828276259722221,0.0,2000.0,0.09180309713888889,0.013520334541666679,17.271151519308333,0.0,2000.0,0.1,10000.0,1.0,1.0,p_0.00_2000.00_0.00_2000.00_0.1000_10000.00_1.00_1.00.smt2,1,0.09180309713888889,0.0051730400029380424,0.013520334541666679,17.271151519308333,5.971414742137194,p_0.00_4000.00_0.00_2000.00_0.1000_10000.00_1.00_1.00.smt2,1,0.0890715665128205,0.002441509376869655,0.010788803915598291,13.781838501418859,2.8183167108364358,p_2000.00_2000.00_0.00_2000.00_0.1000_10000.00_1.00_1.00.smt2,1,0.07828276259722221,-0.008347294538728636,0.0,0.0,-9.635563930921812,p_2000.00_4000.00_0.00_2000.00_0.1000_10000.00_1.00_1.00.smt2,1,0.08736280229487181,0.0007327451589209666,0.009080039697649603,11.599028185001483,0.845832477948214
41,Phaserr,4,0.07758345231930804,2000.0,2000.0,0.07216873957812502,2000.0,4000.0,0.08461094114285712,0.012442201564732108,17.240430742541953,0.0,2000.0,0.12,110.0,0.5,0.5,p_0.00_2000.00_0.00_2000.00_0.1200_110.00_0.50_0.50.smt2,1,0.07323752315625001,-0.004345929163058024,0.001068783578124996,1.4809508720434321,-5.601618686896795,p_0.00_4000.00_0.00_2000.00_0.1200_110.00_0.50_0.50.smt2,1,0.0803166054,0.002733153080691969,0.008147865821874989,11.290020955755585,3.5228557108327783,p_2000.00_2000.00_0.00_2000.00_0.1200_110.00_0.50_0.50.smt2,1,0.07216873957812502,-0.00541471274118302,0.0,0.0,-6.979210874630634,p_2000.00_4000.00_0.00_2000.00_0.1200_110.00_0.50_0.50.smt2,1,0.08461094114285712,0.0070274888235490884,0.012442201564732108,17.240430742541953,9.057973850694669
42,Phaserr,4,0.07666854106886162,2000.0,2000.0,0.07135517721875001,0.0,4000.0,0.08515089125714288,0.013795714038392873,19.33386556675494,0.0,2000.0,0.12,110.0,0.5,1.0,p_0.00_2000.00_0.00_2000.00_0.1200_110.00_0.50_1.00.smt2,1,0.07256961082812498,-0.00409893024073664,0.001214433609374968,1.7019558449864673,-5.346300038571349,p_0.00_4000.00_0.00_2000.00_0.1200_110.00_0.50_1.00.smt2,1,0.08515089125714288,0.008482350188281265,0.013795714038392873,19.33386556675494,11.063664535709172,p_2000.00_2000.00_0.00_2000.00_0.1200_110.00_0.50_1.00.smt2,1,0.07135517721875001,-0.005313363850111608,0.0,0.0,-6.930305149982295,p_2000.00_4000.00_0.00_2000.00_0.1200_110.00_0.50_1.00.smt2,1,0.07759848497142859,0.0009299439025669681,0.006243307752678576,8.749621255285764,1.2129406528444535
43,Phaserr,4,0.06879766863539459,2000.0,2000.0,0.0629976299322034,0.0,2000.0,0.07177497395312499,0.00877734402092159,13.932816250972563,0.0,2000.0,0.12,110.0,1.0,0.5,p_0.00_2000.00_0.00_2000.00_0.1200_110.00_1.00_0.50.smt2,1,0.07177497395312499,0.002977305317730397,0.00877734402092159,13.932816250972563,4.327625305893943,p_0.00_4000.00_0.00_2000.00_0.1200_110.00_1.00_0.50.smt2,1,0.07052651078124998,0.0017288421458553915,0.007528880849046585,11.951054122431263,2.5129371098571616,p_2000.00_2000.00_0.00_2000.00_0.1200_110.00_1.00_0.50.smt2,1,0.0629976299322034,-0.005800038703191193,0.0,0.0,-8.430574492181595,p_2000.00_4000.00_0.00_2000.00_0.1200_110.00_1.00_0.50.smt2,1,0.06989155987500001,0.0010938912396054185,0.006893929942796612,10.943157623891091,1.5900120764305088
44,Phaserr,4,0.06709437952800583,2000.0,2000.0,0.06392180467796611,2000.0,4000.0,0.07071512598437499,0.0067933213064088754,10.627549301264546,0.0,2000.0,0.12,110.0,1.0,1.0,p_0.00_2000.00_0.00_2000.00_0.1200_110.00_1.00_1.00.smt2,1,0.06405704235593221,-0.0030373371720736203,0.00013523767796609631,0.2115673652322786,-4.5269621590371925,p_0.00_4000.00_0.00_2000.00_0.1200_110.00_1.00_1.00.smt2,1,0.06968354509375001,0.002589165565744178,0.005761740415783895,9.013732395089855,3.858990252176691,p_2000.00_2000.00_0.00_2000.00_0.1200_110.00_1.00_1.00.smt2,1,0.06392180467796611,-0.0031725748500397166,0.0,0.0,-4.728525507439046,p_2000.00_4000.00_0.00_2000.00_0.1200_110.00_1.00_1.00.smt2,1,0.07071512598437499,0.003620746456369159,0.0067933213064088754,10.627549301264546,5.396497414299546
45,Phaserr,4,0.07690840245970981,0.0,2000.0,0.07160559307812502,0.0,4000.0,0.0821524966857143,0.01054690360758928,14.729161723557155,0.0,2000.0,0.12,2582.5,0.5,0.5,p_0.00_2000.00_0.00_2000.00_0.1200_2582.50_0.50_0.50.smt2,1,0.07160559307812502,-0.005302809381584797,0.0,0.0,-6.894967535390937,p_0.00_4000.00_0.00_2000.00_0.1200_2582.50_0.50_0.50.smt2,1,0.0821524966857143,0.005244094226004484,0.01054690360758928,14.729161723557155,6.818623269091723,p_2000.00_2000.00_0.00_2000.00_0.1200_2582.50_0.50_0.50.smt2,1,0.072702311375,-0.004206091084709818,0.0010967182968749795,1.5316098222640362,-5.468961713140866,p_2000.00_4000.00_0.00_2000.00_0.1200_2582.50_0.50_0.50.smt2,1,0.08117320869999997,0.004264806240290159,0.009567615621874956,13.361547905114401,5.545305979440117
46,Phaserr,4,0.07623555012254463,2000.0,2000.0,0.06933879901562498,0.0,4000.0,0.08281938148571426,0.013480582470089278,19.441615172843605,0.0,2000.0,0.12,2582.5,0.5,1.0,p_0.00_2000.00_0.00_2000.00_0.1200_2582.50_0.50_1.00.smt2,1,0.072527570203125,-0.003707979919419624,0.0031887711875000224,4.5988266782374705,-4.863846215393267,p_0.00_4000.00_0.00_2000.00_0.1200_2582.50_0.50_1.00.smt2,1,0.08281938148571426,0.006583831363169632,0.013480582470089278,19.441615172843605,8.636169546342186,p_2000.00_2000.00_0.00_2000.00_0.1200_2582.50_0.50_1.00.smt2,1,0.06933879901562498,-0.006896751106919646,0.0,0.0,-9.046633881218778,p_2000.00_4000.00_0.00_2000.00_0.1200_2582.50_0.50_1.00.smt2,1,0.08025644978571429,0.004020899663169666,0.010917650770089313,15.745370449276317,5.274310550269896
47,Phaserr,4,0.06907223214618644,2000.0,2000.0,0.06392626408474576,0.0,2000.0,0.071222672203125,0.007296408118379241,11.413787780100117,0.0,2000.0,0.12,2582.5,1.0,0.5,p_0.00_2000.00_0.00_2000.00_0.1200_2582.50_1.00_0.50.smt2,1,0.071222672203125,0.0021504400569385684,0.007296408118379241,11.413787780100117,3.113320635689485,p_0.00_4000.00_0.00_2000.00_0.1200_2582.50_1.00_0.50.smt2,1,0.07038792829687501,0.0013156961506885778,0.006461664212129251,10.107995992950803,1.9048119769808525,p_2000.00_2000.00_0.00_2000.00_0.1200_2582.50_1.00_0.50.smt2,1,0.06392626408474576,-0.005145968061440673,0.0,0.0,-7.4501256171215084,p_2000.00_4000.00_0.00_2000.00_0.1200_2582.50_1.00_0.50.smt2,1,0.07075206399999999,0.0016798318538135543,0.006825799915254227,10.677614299821121,2.4319930044512104
48,Phaserr,4,0.06712527724212129,0.0,2000.0,0.06358554276271187,0.0,4000.0,0.07088901665625,0.007303473893538123,11.486060472571856,0.0,2000.0,0.12,2582.5,1.0,1.0,p_0.00_2000.00_0.00_2000.00_0.1200_2582.50_1.00_1.00.smt2,1,0.06358554276271187,-0.0035397344794094177,0.0,0.0,-5.273325675276652,p_0.00_4000.00_0.00_2000.00_0.1200_2582.50_1.00_1.00.smt2,1,0.07088901665625,0.0037637394141287056,0.007303473893538123,11.486060472571856,5.607037421317269,p_2000.00_2000.00_0.00_2000.00_0.1200_2582.50_1.00_1.00.smt2,1,0.0643058910338983,-0.0028193862082229876,0.0007203482711864301,1.1328805887127853,-4.200185569518684,p_2000.00_4000.00_0.00_2000.00_0.1200_2582.50_1.00_1.00.smt2,1,0.06972065851562499,0.0025953812735036996,0.006135115752913117,9.64860168892181,3.8664738234780662
49,Phaserr,4,0.07665399315022321,2000.0,2000.0,0.07233544209375,0.0,4000.0,0.08102398635714286,0.00868854426339287,12.011462171105727,0.0,2000.0,0.12,5055.0,0.5,0.5,p_0.00_2000.00_0.00_2000.00_0.1200_5055.00_0.50_0.50.smt2,1,0.07237552575,-0.00427846740022321,4.008365625000898e-05,0.05541357747984557,-5.581532317355539,p_0.00_4000.00_0.00_2000.00_0.1200_5055.00_0.50_0.50.smt2,1,0.08102398635714286,0.004369993206919651,0.00868854426339287,12.011462171105727,5.700933542177673,p_2000.00_2000.00_0.00_2000.00_0.1200_5055.00_0.50_0.50.smt2,1,0.07233544209375,-0.004318551056473219,0.0,0.0,-5.633823991412825,p_2000.00_4000.00_0.00_2000.00_0.1200_5055.00_0.50_0.50.smt2,1,0.08088101839999999,0.004227025249776778,0.008545576306249997,11.813816379492842,5.514422766590692
